x_m,U_eV
5.449999999999996690e-11,-2.470869253125002984e+01
5.499999999999991347e-11,-2.432531250000006295e+01
5.549999999999996344e-11,-2.394147003125003081e+01
5.599999999999991002e-11,-2.355724800000006880e+01
5.649999999999995999e-11,-2.317273003125003328e+01
5.699999999999990656e-11,-2.278800050000007715e+01
5.749999999999995654e-11,-2.240314453125003169e+01
5.800000000000000651e-11,-2.201824799999999982e+01
5.849999999999995308e-11,-2.163339753125003639e+01
5.900000000000000305e-11,-2.124868050000000252e+01
5.949999999999994963e-11,-2.086418503125004165e+01
5.999999999999999960e-11,-2.048000000000000043e+01
6.049999999999994618e-11,-2.009621503125003983e+01
6.099999999999999615e-11,-1.971292049999999918e+01
6.149999999999994272e-11,-1.933020753125003921e+01
6.199999999999999269e-11,-1.894816800000000967e+01
6.249999999999993927e-11,-1.856689453125005684e+01
6.299999999999998924e-11,-1.818648050000001248e+01
6.349999999999993582e-11,-1.780702003125005106e+01
6.399999999999998579e-11,-1.742860800000001475e+01
6.449999999999993236e-11,-1.705134003125004938e+01
6.499999999999998233e-11,-1.667531250000001464e+01
6.549999999999992891e-11,-1.630062253125005967e+01
6.599999999999997888e-11,-1.592736800000001374e+01
6.649999999999992546e-11,-1.555564753125005772e+01
6.699999999999997543e-11,-1.518556050000002067e+01
6.749999999999992200e-11,-1.481720703125006189e+01
6.799999999999997198e-11,-1.445068800000002263e+01
6.849999999999991855e-11,-1.408610503125006019e+01
6.899999999999996852e-11,-1.372356050000002625e+01
6.949999999999991510e-11,-1.336315753125005479e+01
6.999999999999996507e-11,-1.300500000000002210e+01
7.049999999999991164e-11,-1.264919253125006371e+01
7.099999999999996162e-11,-1.229584050000002904e+01
7.149999999999990819e-11,-1.194505003125006404e+01
7.199999999999995816e-11,-1.159692800000003388e+01
7.250000000000000813e-11,-1.125158203124999368e+01
7.299999999999995471e-11,-1.090912050000002864e+01
7.350000000000000468e-11,-1.056965253125000181e+01
7.399999999999995126e-11,-1.023328800000003547e+01
7.450000000000000123e-11,-9.900137531249999512e+00
7.499999999999994780e-11,-9.570312500000035527e+00
7.549999999999999777e-11,-9.243925031250000757e+00
7.599999999999994435e-11,-8.921088000000032991e+00
7.649999999999999432e-11,-8.601915031250003452e+00
7.699999999999994090e-11,-8.286520500000040812e+00
7.749999999999999087e-11,-7.975019531250006288e+00
7.799999999999993744e-11,-7.667528000000037203e+00
7.849999999999998741e-11,-7.364162531250012300e+00
7.899999999999993399e-11,-7.065040500000041135e+00
7.949999999999998396e-11,-6.770280031250010211e+00
7.999999999999993054e-11,-6.480000000000043947e+00
8.049999999999998051e-11,-6.194320031250009073e+00
8.099999999999992708e-11,-5.913360500000041320e+00
8.149999999999997706e-11,-5.637242531250016064e+00
8.199999999999992363e-11,-5.366088000000043934e+00
8.249999999999997360e-11,-5.100019531250012506e+00
8.299999999999992018e-11,-4.839160500000042830e+00
8.349999999999997015e-11,-4.583635031250017811e+00
8.399999999999991672e-11,-4.333568000000038722e+00
8.449999999999996670e-11,-4.089085031250018432e+00
8.499999999999991327e-11,-3.850312500000042437e+00
8.549999999999996324e-11,-3.617377531250017153e+00
8.599999999999990982e-11,-3.390408000000039834e+00
8.649999999999995979e-11,-3.169532531250018881e+00
8.699999999999990636e-11,-2.954880500000042876e+00
8.749999999999995634e-11,-2.746582031250018208e+00
8.800000000000000631e-11,-2.544768000000000363e+00
8.849999999999995288e-11,-2.349570031250020286e+00
8.900000000000000285e-11,-2.161120499999999556e+00
8.949999999999994943e-11,-1.979552531250019953e+00
8.999999999999999940e-11,-1.805000000000003046e+00
9.049999999999994598e-11,-1.637597531250017946e+00
9.099999999999999595e-11,-1.477480500000002861e+00
9.149999999999994252e-11,-1.324785031250018008e+00
9.199999999999999250e-11,-1.179648000000002694e+00
9.249999999999993907e-11,-1.042207031250016458e+00
9.299999999999998904e-11,-9.126005000000044776e-01
9.349999999999993562e-11,-7.909675312500163979e-01
9.399999999999998559e-11,-6.774480000000032698e-01
9.449999999999993216e-11,-5.721825312500147254e-01
9.499999999999998214e-11,-4.753125000000046341e-01
9.549999999999992871e-11,-3.869800312500119577e-01
9.599999999999997868e-11,-3.073280000000036538e-01
9.649999999999992526e-11,-2.365000312500109003e-01
9.699999999999997523e-11,-1.746405000000028629e-01
9.749999999999992180e-11,-1.218945312500079592e-01
9.799999999999997178e-11,-7.840800000000250347e-02
9.849999999999991835e-11,-4.432753125000527678e-02
9.899999999999996832e-11,-1.980050000000138297e-02
9.949999999999991490e-11,-4.975031250001728071e-03
9.999999999999996487e-11,-2.218671295934095703e-29
1.004999999999999114e-10,0.000000000000000000e+00
1.009999999999999614e-10,0.000000000000000000e+00
1.014999999999999080e-10,0.000000000000000000e+00
1.019999999999999580e-10,0.000000000000000000e+00
1.025000000000000079e-10,0.000000000000000000e+00
1.029999999999999545e-10,0.000000000000000000e+00
1.035000000000000045e-10,0.000000000000000000e+00
1.039999999999999511e-10,0.000000000000000000e+00
1.045000000000000010e-10,0.000000000000000000e+00
1.049999999999999476e-10,0.000000000000000000e+00
1.054999999999999976e-10,0.000000000000000000e+00
1.059999999999999441e-10,0.000000000000000000e+00
1.064999999999999941e-10,0.000000000000000000e+00
1.069999999999999407e-10,0.000000000000000000e+00
1.074999999999999907e-10,0.000000000000000000e+00
1.079999999999999372e-10,0.000000000000000000e+00
1.084999999999999872e-10,0.000000000000000000e+00
1.089999999999999338e-10,0.000000000000000000e+00
1.094999999999999838e-10,0.000000000000000000e+00
1.099999999999999303e-10,0.000000000000000000e+00
1.104999999999999803e-10,0.000000000000000000e+00
1.109999999999999269e-10,0.000000000000000000e+00
1.114999999999999769e-10,0.000000000000000000e+00
1.119999999999999234e-10,0.000000000000000000e+00
1.124999999999999734e-10,0.000000000000000000e+00
1.129999999999999200e-10,0.000000000000000000e+00
1.134999999999999699e-10,0.000000000000000000e+00
1.139999999999999165e-10,0.000000000000000000e+00
1.144999999999999665e-10,0.000000000000000000e+00
1.149999999999999131e-10,0.000000000000000000e+00
1.154999999999999630e-10,0.000000000000000000e+00
1.159999999999999096e-10,0.000000000000000000e+00
1.164999999999999596e-10,0.000000000000000000e+00
1.169999999999999062e-10,0.000000000000000000e+00
1.174999999999999561e-10,0.000000000000000000e+00
1.180000000000000061e-10,0.000000000000000000e+00
1.184999999999999527e-10,0.000000000000000000e+00
1.190000000000000027e-10,0.000000000000000000e+00
1.194999999999999492e-10,0.000000000000000000e+00
1.199999999999999992e-10,0.000000000000000000e+00
1.204999999999999458e-10,0.000000000000000000e+00
1.209999999999999957e-10,0.000000000000000000e+00
1.214999999999999423e-10,0.000000000000000000e+00
1.219999999999999923e-10,0.000000000000000000e+00
1.224999999999999389e-10,0.000000000000000000e+00
1.229999999999999888e-10,0.000000000000000000e+00
1.234999999999999354e-10,0.000000000000000000e+00
1.239999999999999854e-10,0.000000000000000000e+00
1.244999999999999320e-10,0.000000000000000000e+00
1.249999999999999819e-10,0.000000000000000000e+00
1.254999999999999285e-10,0.000000000000000000e+00
1.259999999999999785e-10,0.000000000000000000e+00
1.264999999999999251e-10,0.000000000000000000e+00
1.269999999999999750e-10,0.000000000000000000e+00
1.274999999999999216e-10,0.000000000000000000e+00
1.279999999999999716e-10,0.000000000000000000e+00
1.284999999999999182e-10,0.000000000000000000e+00
1.289999999999999681e-10,0.000000000000000000e+00
1.294999999999999147e-10,0.000000000000000000e+00
1.299999999999999647e-10,0.000000000000000000e+00
1.304999999999999112e-10,0.000000000000000000e+00
1.309999999999999612e-10,0.000000000000000000e+00
1.314999999999999078e-10,0.000000000000000000e+00
1.319999999999999578e-10,0.000000000000000000e+00
1.325000000000000077e-10,0.000000000000000000e+00
1.329999999999999543e-10,0.000000000000000000e+00
1.335000000000000043e-10,0.000000000000000000e+00
1.339999999999999509e-10,0.000000000000000000e+00
1.345000000000000008e-10,0.000000000000000000e+00
1.349999999999999474e-10,0.000000000000000000e+00
1.354999999999999974e-10,0.000000000000000000e+00
1.359999999999999440e-10,0.000000000000000000e+00
1.364999999999999939e-10,0.000000000000000000e+00
1.369999999999999405e-10,0.000000000000000000e+00
1.374999999999999905e-10,0.000000000000000000e+00
1.379999999999999370e-10,0.000000000000000000e+00
1.384999999999999870e-10,0.000000000000000000e+00
1.389999999999999336e-10,0.000000000000000000e+00
1.394999999999999836e-10,0.000000000000000000e+00
1.399999999999999301e-10,0.000000000000000000e+00
1.404999999999999801e-10,0.000000000000000000e+00
1.409999999999999267e-10,0.000000000000000000e+00
1.414999999999999767e-10,0.000000000000000000e+00
1.419999999999999232e-10,0.000000000000000000e+00
1.424999999999999732e-10,0.000000000000000000e+00
1.429999999999999198e-10,0.000000000000000000e+00
1.434999999999999697e-10,0.000000000000000000e+00
1.439999999999999163e-10,0.000000000000000000e+00
1.444999999999999663e-10,0.000000000000000000e+00
1.449999999999999129e-10,0.000000000000000000e+00
1.454999999999999628e-10,0.000000000000000000e+00
1.459999999999999094e-10,0.000000000000000000e+00
1.464999999999999594e-10,0.000000000000000000e+00
1.469999999999999060e-10,0.000000000000000000e+00
1.474999999999999559e-10,0.000000000000000000e+00
1.480000000000000059e-10,0.000000000000000000e+00
1.484999999999999525e-10,0.000000000000000000e+00
1.490000000000000025e-10,0.000000000000000000e+00
1.494999999999999490e-10,0.000000000000000000e+00
1.499999999999999990e-10,0.000000000000000000e+00
1.504999999999999456e-10,0.000000000000000000e+00
1.509999999999999955e-10,0.000000000000000000e+00
1.514999999999999421e-10,0.000000000000000000e+00
1.519999999999999921e-10,0.000000000000000000e+00
1.524999999999999387e-10,0.000000000000000000e+00
1.529999999999999886e-10,0.000000000000000000e+00
1.534999999999999352e-10,0.000000000000000000e+00
1.539999999999999852e-10,0.000000000000000000e+00
1.544999999999999318e-10,0.000000000000000000e+00
1.549999999999999817e-10,0.000000000000000000e+00
1.554999999999999283e-10,0.000000000000000000e+00
1.559999999999999783e-10,0.000000000000000000e+00
1.564999999999999249e-10,0.000000000000000000e+00
1.569999999999999748e-10,0.000000000000000000e+00
1.574999999999999214e-10,0.000000000000000000e+00
1.579999999999999714e-10,0.000000000000000000e+00
1.584999999999999180e-10,0.000000000000000000e+00
1.589999999999999679e-10,0.000000000000000000e+00
1.594999999999999145e-10,0.000000000000000000e+00
1.599999999999999645e-10,0.000000000000000000e+00
1.604999999999999110e-10,0.000000000000000000e+00
1.609999999999999610e-10,0.000000000000000000e+00
1.614999999999999076e-10,0.000000000000000000e+00
1.619999999999999576e-10,0.000000000000000000e+00
1.624999999999999041e-10,0.000000000000000000e+00
1.629999999999999541e-10,0.000000000000000000e+00
1.635000000000000041e-10,0.000000000000000000e+00
1.639999999999999507e-10,0.000000000000000000e+00
1.645000000000000006e-10,0.000000000000000000e+00
1.649999999999999472e-10,0.000000000000000000e+00
1.654999999999999972e-10,0.000000000000000000e+00
1.659999999999999438e-10,0.000000000000000000e+00
1.664999999999999937e-10,0.000000000000000000e+00
1.669999999999999403e-10,0.000000000000000000e+00
1.674999999999999903e-10,0.000000000000000000e+00
1.679999999999999368e-10,0.000000000000000000e+00
1.684999999999999868e-10,0.000000000000000000e+00
1.689999999999999334e-10,0.000000000000000000e+00
1.694999999999999834e-10,0.000000000000000000e+00
1.699999999999999299e-10,0.000000000000000000e+00
1.704999999999999799e-10,0.000000000000000000e+00
1.709999999999999265e-10,0.000000000000000000e+00
1.714999999999999765e-10,0.000000000000000000e+00
1.719999999999999230e-10,0.000000000000000000e+00
1.724999999999999730e-10,0.000000000000000000e+00
1.729999999999999196e-10,0.000000000000000000e+00
1.734999999999999696e-10,0.000000000000000000e+00
1.739999999999999161e-10,0.000000000000000000e+00
1.744999999999999661e-10,0.000000000000000000e+00
1.749999999999999127e-10,0.000000000000000000e+00
1.754999999999999626e-10,0.000000000000000000e+00
1.759999999999999092e-10,0.000000000000000000e+00
1.764999999999999592e-10,0.000000000000000000e+00
1.769999999999999058e-10,0.000000000000000000e+00
1.774999999999999557e-10,0.000000000000000000e+00
1.780000000000000057e-10,0.000000000000000000e+00
1.784999999999999523e-10,0.000000000000000000e+00
1.790000000000000023e-10,0.000000000000000000e+00
1.794999999999999488e-10,0.000000000000000000e+00
1.799999999999999988e-10,0.000000000000000000e+00
1.804999999999999454e-10,0.000000000000000000e+00
1.809999999999999953e-10,0.000000000000000000e+00
1.814999999999999419e-10,0.000000000000000000e+00
1.819999999999999919e-10,0.000000000000000000e+00
1.824999999999999385e-10,0.000000000000000000e+00
1.829999999999999884e-10,0.000000000000000000e+00
1.834999999999999350e-10,0.000000000000000000e+00
1.839999999999999850e-10,0.000000000000000000e+00
1.844999999999999316e-10,0.000000000000000000e+00
1.849999999999999815e-10,0.000000000000000000e+00
1.854999999999999281e-10,0.000000000000000000e+00
1.859999999999999781e-10,0.000000000000000000e+00
1.864999999999999247e-10,0.000000000000000000e+00
1.869999999999999746e-10,0.000000000000000000e+00
1.874999999999999212e-10,0.000000000000000000e+00
1.879999999999999712e-10,0.000000000000000000e+00
1.884999999999999178e-10,0.000000000000000000e+00
1.889999999999999677e-10,0.000000000000000000e+00
1.894999999999999143e-10,0.000000000000000000e+00
1.899999999999999643e-10,0.000000000000000000e+00
1.904999999999999108e-10,0.000000000000000000e+00
1.909999999999999608e-10,0.000000000000000000e+00
1.914999999999999074e-10,0.000000000000000000e+00
1.919999999999999574e-10,0.000000000000000000e+00
1.924999999999999039e-10,0.000000000000000000e+00
1.929999999999999539e-10,0.000000000000000000e+00
1.935000000000000039e-10,0.000000000000000000e+00
1.939999999999999505e-10,0.000000000000000000e+00
1.945000000000000004e-10,0.000000000000000000e+00
1.949999999999999470e-10,0.000000000000000000e+00
1.954999999999999970e-10,0.000000000000000000e+00
1.959999999999999436e-10,0.000000000000000000e+00
1.964999999999999935e-10,0.000000000000000000e+00
1.969999999999999401e-10,0.000000000000000000e+00
1.974999999999999901e-10,0.000000000000000000e+00
1.979999999999999366e-10,0.000000000000000000e+00
1.984999999999999866e-10,0.000000000000000000e+00
1.989999999999999332e-10,0.000000000000000000e+00
1.994999999999999832e-10,0.000000000000000000e+00
1.999999999999999297e-10,0.000000000000000000e+00
2.004999999999999797e-10,0.000000000000000000e+00
2.009999999999999263e-10,0.000000000000000000e+00
2.014999999999999763e-10,0.000000000000000000e+00
2.019999999999999228e-10,0.000000000000000000e+00
2.024999999999999728e-10,0.000000000000000000e+00
2.029999999999999194e-10,0.000000000000000000e+00
2.034999999999999694e-10,0.000000000000000000e+00
2.039999999999999159e-10,0.000000000000000000e+00
2.044999999999999659e-10,0.000000000000000000e+00
2.049999999999999125e-10,0.000000000000000000e+00
2.054999999999999624e-10,0.000000000000000000e+00
2.059999999999999090e-10,0.000000000000000000e+00
2.064999999999999590e-10,0.000000000000000000e+00
2.069999999999999056e-10,0.000000000000000000e+00
2.074999999999999555e-10,0.000000000000000000e+00
2.080000000000000055e-10,0.000000000000000000e+00
2.084999999999999521e-10,0.000000000000000000e+00
2.090000000000000021e-10,0.000000000000000000e+00
2.094999999999999486e-10,0.000000000000000000e+00
2.099999999999999986e-10,0.000000000000000000e+00
2.104999999999999452e-10,0.000000000000000000e+00
2.109999999999999952e-10,0.000000000000000000e+00
2.114999999999999417e-10,0.000000000000000000e+00
2.119999999999999917e-10,0.000000000000000000e+00
2.124999999999999383e-10,0.000000000000000000e+00
2.129999999999999882e-10,0.000000000000000000e+00
2.134999999999999348e-10,0.000000000000000000e+00
2.139999999999999848e-10,0.000000000000000000e+00
2.144999999999999314e-10,0.000000000000000000e+00
2.149999999999999813e-10,0.000000000000000000e+00
2.154999999999999279e-10,0.000000000000000000e+00
2.159999999999999779e-10,0.000000000000000000e+00
2.164999999999999245e-10,0.000000000000000000e+00
2.169999999999999744e-10,0.000000000000000000e+00
2.174999999999999210e-10,0.000000000000000000e+00
2.179999999999999710e-10,0.000000000000000000e+00
2.184999999999999176e-10,0.000000000000000000e+00
2.189999999999999675e-10,0.000000000000000000e+00
2.194999999999999141e-10,0.000000000000000000e+00
2.199999999999999641e-10,0.000000000000000000e+00
2.204999999999999106e-10,0.000000000000000000e+00
2.209999999999999606e-10,0.000000000000000000e+00
2.214999999999999072e-10,0.000000000000000000e+00
2.219999999999999572e-10,0.000000000000000000e+00
2.224999999999999037e-10,0.000000000000000000e+00
2.229999999999999537e-10,0.000000000000000000e+00
2.235000000000000037e-10,0.000000000000000000e+00
2.239999999999999503e-10,0.000000000000000000e+00
2.245000000000000002e-10,0.000000000000000000e+00
2.249999999999999468e-10,0.000000000000000000e+00
2.254999999999999968e-10,0.000000000000000000e+00
2.259999999999999434e-10,0.000000000000000000e+00
2.264999999999999933e-10,0.000000000000000000e+00
2.269999999999999399e-10,0.000000000000000000e+00
2.274999999999999899e-10,0.000000000000000000e+00
2.279999999999999364e-10,0.000000000000000000e+00
2.284999999999999864e-10,0.000000000000000000e+00
2.289999999999999330e-10,0.000000000000000000e+00
2.294999999999999830e-10,0.000000000000000000e+00
2.299999999999999295e-10,0.000000000000000000e+00
2.304999999999999795e-10,0.000000000000000000e+00
2.309999999999999261e-10,0.000000000000000000e+00
2.314999999999999761e-10,0.000000000000000000e+00
2.319999999999999226e-10,0.000000000000000000e+00
2.324999999999999726e-10,0.000000000000000000e+00
2.329999999999999192e-10,0.000000000000000000e+00
2.334999999999999692e-10,0.000000000000000000e+00
2.339999999999999157e-10,0.000000000000000000e+00
2.344999999999999657e-10,0.000000000000000000e+00
2.349999999999999123e-10,0.000000000000000000e+00
2.354999999999999622e-10,0.000000000000000000e+00
2.359999999999999088e-10,0.000000000000000000e+00
2.364999999999999588e-10,0.000000000000000000e+00
2.369999999999999054e-10,0.000000000000000000e+00
2.374999999999999553e-10,0.000000000000000000e+00
2.380000000000000053e-10,0.000000000000000000e+00
2.384999999999999519e-10,0.000000000000000000e+00
2.390000000000000019e-10,0.000000000000000000e+00
2.394999999999999484e-10,0.000000000000000000e+00
2.399999999999999984e-10,0.000000000000000000e+00
2.404999999999999450e-10,0.000000000000000000e+00
2.409999999999999950e-10,0.000000000000000000e+00
2.414999999999999415e-10,0.000000000000000000e+00
2.419999999999999915e-10,0.000000000000000000e+00
2.424999999999999381e-10,0.000000000000000000e+00
2.429999999999999880e-10,0.000000000000000000e+00
2.434999999999999346e-10,0.000000000000000000e+00
2.439999999999999846e-10,0.000000000000000000e+00
2.444999999999999312e-10,0.000000000000000000e+00
2.449999999999999811e-10,0.000000000000000000e+00
2.454999999999999277e-10,0.000000000000000000e+00
2.459999999999999777e-10,0.000000000000000000e+00
2.464999999999999243e-10,0.000000000000000000e+00
2.469999999999999742e-10,0.000000000000000000e+00
2.474999999999999208e-10,0.000000000000000000e+00
2.479999999999999708e-10,0.000000000000000000e+00
2.484999999999999174e-10,0.000000000000000000e+00
2.489999999999999673e-10,0.000000000000000000e+00
2.494999999999999139e-10,0.000000000000000000e+00
2.499999999999999639e-10,0.000000000000000000e+00
2.504999999999999104e-10,0.000000000000000000e+00
2.509999999999999604e-10,0.000000000000000000e+00
2.514999999999999070e-10,0.000000000000000000e+00
2.519999999999999570e-10,0.000000000000000000e+00
2.524999999999999035e-10,0.000000000000000000e+00
2.529999999999999535e-10,0.000000000000000000e+00
2.535000000000000035e-10,0.000000000000000000e+00
2.539999999999999501e-10,0.000000000000000000e+00
2.545000000000000000e-10,0.000000000000000000e+00
2.549999999999999466e-10,0.000000000000000000e+00
2.554999999999999966e-10,0.000000000000000000e+00
2.559999999999999432e-10,0.000000000000000000e+00
2.564999999999999931e-10,0.000000000000000000e+00
2.569999999999999397e-10,0.000000000000000000e+00
2.574999999999999897e-10,0.000000000000000000e+00
2.579999999999999362e-10,0.000000000000000000e+00
2.584999999999999862e-10,0.000000000000000000e+00
2.589999999999999328e-10,0.000000000000000000e+00
2.594999999999999828e-10,0.000000000000000000e+00
2.599999999999999293e-10,0.000000000000000000e+00
2.604999999999999793e-10,0.000000000000000000e+00
2.609999999999999259e-10,0.000000000000000000e+00
2.614999999999999759e-10,0.000000000000000000e+00
2.619999999999999224e-10,0.000000000000000000e+00
2.624999999999999724e-10,0.000000000000000000e+00
2.629999999999999190e-10,0.000000000000000000e+00
2.634999999999999690e-10,0.000000000000000000e+00
2.639999999999999155e-10,0.000000000000000000e+00
2.644999999999999655e-10,0.000000000000000000e+00
2.649999999999999121e-10,0.000000000000000000e+00
2.654999999999999620e-10,0.000000000000000000e+00
2.659999999999999086e-10,0.000000000000000000e+00
2.664999999999999586e-10,0.000000000000000000e+00
2.669999999999999052e-10,0.000000000000000000e+00
2.674999999999999551e-10,0.000000000000000000e+00
2.680000000000000051e-10,0.000000000000000000e+00
2.684999999999999517e-10,0.000000000000000000e+00
2.690000000000000017e-10,0.000000000000000000e+00
2.694999999999999482e-10,0.000000000000000000e+00
2.699999999999999982e-10,0.000000000000000000e+00
2.704999999999999448e-10,0.000000000000000000e+00
2.709999999999999948e-10,0.000000000000000000e+00
2.714999999999999413e-10,0.000000000000000000e+00
2.719999999999999913e-10,0.000000000000000000e+00
2.724999999999999379e-10,0.000000000000000000e+00
2.729999999999999878e-10,0.000000000000000000e+00
2.734999999999999344e-10,0.000000000000000000e+00
2.739999999999999844e-10,0.000000000000000000e+00
2.744999999999999310e-10,0.000000000000000000e+00
2.749999999999999809e-10,0.000000000000000000e+00
2.754999999999999275e-10,0.000000000000000000e+00
2.759999999999999775e-10,0.000000000000000000e+00
2.764999999999999241e-10,0.000000000000000000e+00
2.769999999999999740e-10,0.000000000000000000e+00
2.774999999999999206e-10,0.000000000000000000e+00
2.779999999999999706e-10,0.000000000000000000e+00
2.784999999999999172e-10,0.000000000000000000e+00
2.789999999999999671e-10,0.000000000000000000e+00
2.794999999999999137e-10,0.000000000000000000e+00
2.799999999999999637e-10,0.000000000000000000e+00
2.804999999999999102e-10,0.000000000000000000e+00
2.809999999999999602e-10,0.000000000000000000e+00
2.814999999999999068e-10,0.000000000000000000e+00
2.819999999999999568e-10,0.000000000000000000e+00
2.824999999999999033e-10,0.000000000000000000e+00
2.829999999999999533e-10,0.000000000000000000e+00
2.835000000000000033e-10,0.000000000000000000e+00
2.839999999999999499e-10,0.000000000000000000e+00
2.844999999999999998e-10,0.000000000000000000e+00
2.849999999999999464e-10,0.000000000000000000e+00
2.854999999999999964e-10,0.000000000000000000e+00
2.859999999999999430e-10,0.000000000000000000e+00
2.864999999999999929e-10,0.000000000000000000e+00
2.869999999999999395e-10,0.000000000000000000e+00
2.874999999999999895e-10,0.000000000000000000e+00
2.879999999999999360e-10,0.000000000000000000e+00
2.884999999999999860e-10,0.000000000000000000e+00
2.889999999999999326e-10,0.000000000000000000e+00
2.894999999999999826e-10,0.000000000000000000e+00
2.899999999999999291e-10,0.000000000000000000e+00
2.904999999999999791e-10,0.000000000000000000e+00
2.909999999999999257e-10,0.000000000000000000e+00
2.914999999999999757e-10,0.000000000000000000e+00
2.919999999999999222e-10,0.000000000000000000e+00
2.924999999999999722e-10,0.000000000000000000e+00
2.929999999999999188e-10,0.000000000000000000e+00
2.934999999999999688e-10,0.000000000000000000e+00
2.939999999999999153e-10,0.000000000000000000e+00
2.944999999999999653e-10,0.000000000000000000e+00
2.949999999999999119e-10,0.000000000000000000e+00
2.954999999999999618e-10,0.000000000000000000e+00
2.959999999999999084e-10,0.000000000000000000e+00
2.964999999999999584e-10,0.000000000000000000e+00
2.969999999999999050e-10,0.000000000000000000e+00
2.974999999999999549e-10,0.000000000000000000e+00
2.979999999999999015e-10,0.000000000000000000e+00
2.984999999999999515e-10,0.000000000000000000e+00
2.990000000000000015e-10,0.000000000000000000e+00
2.994999999999999480e-10,0.000000000000000000e+00
2.999999999999999980e-10,0.000000000000000000e+00
3.004999999999999446e-10,0.000000000000000000e+00
3.009999999999999946e-10,0.000000000000000000e+00
3.014999999999999411e-10,0.000000000000000000e+00
3.019999999999999911e-10,0.000000000000000000e+00
3.024999999999999377e-10,0.000000000000000000e+00
3.029999999999999876e-10,0.000000000000000000e+00
3.034999999999999342e-10,0.000000000000000000e+00
3.039999999999999842e-10,0.000000000000000000e+00
3.044999999999999308e-10,0.000000000000000000e+00
3.049999999999999807e-10,0.000000000000000000e+00
3.054999999999999273e-10,0.000000000000000000e+00
3.059999999999999773e-10,0.000000000000000000e+00
3.064999999999999239e-10,0.000000000000000000e+00
3.069999999999999738e-10,0.000000000000000000e+00
3.074999999999999204e-10,0.000000000000000000e+00
3.079999999999999704e-10,0.000000000000000000e+00
3.084999999999999170e-10,0.000000000000000000e+00
3.089999999999999669e-10,0.000000000000000000e+00
3.094999999999999135e-10,0.000000000000000000e+00
3.099999999999999635e-10,0.000000000000000000e+00
3.104999999999999100e-10,0.000000000000000000e+00
3.109999999999999600e-10,0.000000000000000000e+00
3.114999999999999066e-10,0.000000000000000000e+00
3.119999999999999566e-10,0.000000000000000000e+00
3.124999999999999031e-10,0.000000000000000000e+00
3.129999999999999531e-10,0.000000000000000000e+00
3.135000000000000031e-10,0.000000000000000000e+00
3.139999999999999497e-10,0.000000000000000000e+00
3.144999999999999996e-10,0.000000000000000000e+00
3.149999999999999462e-10,0.000000000000000000e+00
3.154999999999999962e-10,0.000000000000000000e+00
3.159999999999999428e-10,0.000000000000000000e+00
3.164999999999999927e-10,0.000000000000000000e+00
3.169999999999999393e-10,0.000000000000000000e+00
3.174999999999999893e-10,0.000000000000000000e+00
3.179999999999999358e-10,0.000000000000000000e+00
3.184999999999999858e-10,0.000000000000000000e+00
3.189999999999999324e-10,0.000000000000000000e+00
3.194999999999999824e-10,0.000000000000000000e+00
3.199999999999999289e-10,0.000000000000000000e+00
3.204999999999999789e-10,0.000000000000000000e+00
3.209999999999999255e-10,0.000000000000000000e+00
3.214999999999999755e-10,0.000000000000000000e+00
3.219999999999999220e-10,0.000000000000000000e+00
3.224999999999999720e-10,0.000000000000000000e+00
3.229999999999999186e-10,0.000000000000000000e+00
3.234999999999999686e-10,0.000000000000000000e+00
3.239999999999999151e-10,0.000000000000000000e+00
3.244999999999999651e-10,0.000000000000000000e+00
3.249999999999999117e-10,0.000000000000000000e+00
3.254999999999999616e-10,0.000000000000000000e+00
3.259999999999999082e-10,0.000000000000000000e+00
3.264999999999999582e-10,0.000000000000000000e+00
3.269999999999999048e-10,0.000000000000000000e+00
3.274999999999999547e-10,0.000000000000000000e+00
3.279999999999999013e-10,0.000000000000000000e+00
3.284999999999999513e-10,0.000000000000000000e+00
3.290000000000000013e-10,0.000000000000000000e+00
3.294999999999999478e-10,0.000000000000000000e+00
3.299999999999999978e-10,0.000000000000000000e+00
3.304999999999999444e-10,0.000000000000000000e+00
3.309999999999999944e-10,0.000000000000000000e+00
3.314999999999999409e-10,0.000000000000000000e+00
3.319999999999999909e-10,0.000000000000000000e+00
3.324999999999999375e-10,0.000000000000000000e+00
3.329999999999999874e-10,0.000000000000000000e+00
3.334999999999999340e-10,0.000000000000000000e+00
3.339999999999999840e-10,0.000000000000000000e+00
3.344999999999999306e-10,0.000000000000000000e+00
3.349999999999999805e-10,0.000000000000000000e+00
3.354999999999999271e-10,0.000000000000000000e+00
3.359999999999999771e-10,0.000000000000000000e+00
3.364999999999999237e-10,0.000000000000000000e+00
3.369999999999999736e-10,0.000000000000000000e+00
3.374999999999999202e-10,0.000000000000000000e+00
3.379999999999999702e-10,0.000000000000000000e+00
3.384999999999999168e-10,0.000000000000000000e+00
3.389999999999999667e-10,0.000000000000000000e+00
3.394999999999999133e-10,0.000000000000000000e+00
3.399999999999999633e-10,0.000000000000000000e+00
3.404999999999999098e-10,0.000000000000000000e+00
3.409999999999999598e-10,0.000000000000000000e+00
3.414999999999999064e-10,0.000000000000000000e+00
3.419999999999999564e-10,0.000000000000000000e+00
3.424999999999999029e-10,0.000000000000000000e+00
3.429999999999999529e-10,0.000000000000000000e+00
3.435000000000000029e-10,0.000000000000000000e+00
